BAIRRO,MARCA_OBJETO,DIA_SEMANA,PERIODO,IDADE,SEXO,RUBRICA,DESCR_SUBTIPOLOCAL
ITAIM BIBI,Apple,QUARTA,NOITE,18,HOMEM,ROUBO,Via Publica
VILA CORDEIRO,Samsung,SABADO,NOITE,23,MULHER,ROUBO,Via Publica
CIDADE MONCOES,Apple,TERCA,TARDE,20,MULHER,ROUBO,Via Publica
CIDADE MONCOES,Motorola,TERCA,MADRUGADA,32,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Apple,TERCA,TARDE,28,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,QUARTA,NOITE,28,HOMEM,ROUBO,Via Publica
MOEMA,Apple,QUINTA,TARDE,47,HOMEM,FURTO,Via Publica
BROOKLIN PAULISTA,Apple,QUINTA,NOITE,18,MULHER,ROUBO,Via Publica
ITAIM BIBI,Samsung,QUINTA,NOITE,37,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,TARDE,44,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SEXTA,TARDE,38,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,SEXTA,TARDE,47,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,15,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,SEXTA,TARDE,46,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,26,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Apple,DOMINGO,TARDE,18,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Xiaomi,SEXTA,TARDE,16,MULHER,ROUBO,Via Publica
INDIANOPOLIS,Apple,SEXTA,TARDE,15,MULHER,FURTO,Via Publica
ITAIM BIBI,Motorola,SEXTA,NOITE,21,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,35,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SABADO,MANHA,69,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Motorola,SABADO,MANHA,23,MULHER,ROUBO,Via Publica
ITAIM BIBI,Xiaomi,DOMINGO,MADRUGADA,56,HOMEM,ROUBO,Via Publica
CIDADE MONCOES,Xiaomi,SABADO,NOITE,16,MULHER,ROUBO,Via Publica
CIDADE MONCOES,Xiaomi,SABADO,NOITE,30,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SABADO,NOITE,78,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Outros,DOMINGO,TARDE,34,MULHER,FURTO,Via Publica
VILA OLIMPIA,Apple,DOMINGO,TARDE,31,HOMEM,ROUBO,Via Publica
PINHEIROS,Xiaomi,QUARTA,MANHA,37,MULHER,ROUBO,Transporte Publico
ITAIM BIBI,Samsung,SABADO,NOITE,30,MULHER,ROUBO,Via Publica
ITAIM BIBI,Motorola,SEXTA,TARDE,22,MULHER,ROUBO,Via Publica
INDIANOPOLIS,Apple,SABADO,NOITE,33,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Apple,SEXTA,TARDE,55,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,33,MULHER,ROUBO,Via Publica
ITAIM BIBI,Motorola,QUARTA,NOITE,38,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,DOMINGO,NOITE,20,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SEXTA,TARDE,25,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,38,HOMEM,ROUBO,Via Publica
CIDADE MONCOES,Apple,TERCA,TARDE,51,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,SABADO,NOITE,36,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,47,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Samsung,TERCA,TARDE,37,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Motorola,TERCA,TARDE,22,MULHER,ROUBO,Via Publica
ITAIM BIBI,Samsung,TERCA,MANHA,73,HOMEM,ROUBO,Via Publica
CIDADE MONCOES,Apple,TERCA,NOITE,56,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,MANHA,67,MULHER,ROUBO,Via Publica
BROOKLIN,Samsung,TERCA,TARDE,42,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Xiaomi,QUARTA,TARDE,51,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Samsung,QUARTA,TARDE,16,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Samsung,QUARTA,TARDE,34,HOMEM,ROUBO,Via Publica
VILA CORDEIRO,Samsung,QUARTA,TARDE,63,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,QUINTA,MANHA,16,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,43,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,QUARTA,TARDE,27,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,TARDE,20,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,TARDE,21,MULHER,ROUBO,Via Publica
ITAIM BIBI,Samsung,QUARTA,TARDE,15,HOMEM,FURTO,Via Publica
INDIANOPOLIS,Apple,TERCA,MANHA,54,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,20,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,19,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,MANHA,56,HOMEM,FURTO,Via Publica
ITAIM BIBI,Samsung,SEXTA,TARDE,37,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SEXTA,TARDE,28,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,64,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,38,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,SEXTA,TARDE,22,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,40,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,31,HOMEM,ROUBO,Via Publica
BROOKLIN NOVO,Apple,SEXTA,TARDE,47,MULHER,ROUBO,Via Publica
ITAIM BIBI,Samsung,SEXTA,TARDE,29,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SABADO,MADRUGADA,18,MULHER,ROUBO,Via Publica
PLANALTO PAULISTA,Apple,QUARTA,MANHA,16,HOMEM,FURTO,Via Publica
CIDADE MONCOES,Apple,SABADO,MADRUGADA,38,HOMEM,ROUBO,Via Publica
MOEMA,Apple,SABADO,NOITE,57,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SABADO,NOITE,21,HOMEM,ROUBO,Via Publica
VILA CORDEIRO,Samsung,DOMINGO,TARDE,27,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,DOMINGO,TARDE,33,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Apple,SABADO,NOITE,22,HOMEM,FURTO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,82,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,TERCA,TARDE,22,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Xiaomi,TERCA,TARDE,18,HOMEM,ROUBO,Via Publica
VILA CORDEIRO,Samsung,QUARTA,TARDE,27,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Samsung,TERCA,TARDE,25,MULHER,ROUBO,Via Publica
VILA NOVA CONCEICAO,Xiaomi,TERCA,MANHA,16,MULHER,FURTO,Via Publica
MOEMA,Apple,QUARTA,MANHA,16,HOMEM,ROUBO,Via Publica
CIDADE MONCOES,Samsung,QUARTA,MANHA,54,HOMEM,ROUBO,Transporte Publico
ITAIM BIBI,Samsung,TERCA,TARDE,26,MULHER,ROUBO,Via Publica
BROOKLIN,Apple,TERCA,TARDE,36,MULHER,ROUBO,Via Publica
MOEMA,Motorola,TERCA,TARDE,34,MULHER,FURTO,Via Publica
INDIANOPOLIS,Apple,QUARTA,TARDE,20,HOMEM,FURTO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,48,MULHER,ROUBO,Via Publica
ITAIM BIBI,Apple,QUARTA,TARDE,15,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Apple,QUINTA,NOITE,15,MULHER,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SEXTA,MANHA,30,HOMEM,FURTO,Transporte Publico
ITAIM BIBI,Apple,SEXTA,TARDE,28,HOMEM,ROUBO,Via Publica
BROOKLIN,Apple,SEXTA,TARDE,57,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,TERCA,TARDE,16,HOMEM,ROUBO,Via Publica
JARDIM DAS ACACIAS,Apple,QUINTA,NOITE,57,HOMEM,FURTO,Via Publica
ITAIM BIBI,Xiaomi,SEXTA,TARDE,43,MULHER,ROUBO,Via Publica
CIDADE MONCOES,Apple,SEXTA,TARDE,27,HOMEM,ROUBO,Via Publica
ITAIM BIBI,Apple,SEXTA,TARDE,48,MULHER,ROUBO,Via Publica
INDIANOPOLIS,Apple,SEXTA,TARDE,21,HOMEM,FURTO,Via Publica
ITAIM BIBI,Apple,DOMINGO,TARDE,38,HOMEM,ROUBO,Via Publica
VILA OLIMPIA,Samsung,SABADO,NOITE,38,MULHER,ROUBO,Via Publica
VILA CORDEIRO,Apple,SEGUNDA,MANHA,36,HOMEM,FURTO,Transporte Publico
BROOKLIN,Xiaomi,SABADO,TARDE,31,HOMEM,ROUBO,Via Publica
AGUA FUNDA,Xiaomi,SABADO,TARDE,29,MULHER,FURTO,Via Publica
CIDADE ADEMAR,Apple,DOMINGO,MANHA,75,MULHER,ROUBO,Via Publica
VILA DA SAUDE,Apple,DOMINGO,MANHA,29,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Apple,DOMINGO,MANHA,29,MULHER,ROUBO,Via Publica
VILA DA SAUDE,Apple,DOMINGO,MANHA,16,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,SABADO,TARDE,18,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,QUARTA,NOITE,22,MULHER,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,QUARTA,NOITE,22,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,TERCA,NOITE,42,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,TERCA,TARDE,47,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,QUINTA,TARDE,35,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,TERCA,NOITE,29,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,SEXTA,MANHA,23,HOMEM,ROUBO,Via Publica
JABAQUARA,LG,SEXTA,MANHA,51,HOMEM,ROUBO,Via Publica
JARDIM LOURDES (ZONA SUL),Samsung,SEXTA,NOITE,29,HOMEM,ROUBO,Via Publica
PARQUE DO LAGO,Positivo,QUINTA,NOITE,19,HOMEM,ROUBO,Via Publica
JABAQUARA,Apple,SABADO,NOITE,32,MULHER,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,DOMINGO,TARDE,34,MULHER,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,DOMINGO,TARDE,46,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,MADRUGADA,47,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,DOMINGO,NOITE,15,HOMEM,ROUBO,Via Publica
JARDIM SUL SAO PAULO,Samsung,DOMINGO,NOITE,32,MULHER,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,DOMINGO,NOITE,34,MULHER,ROUBO,Via Publica
JARDIM SUL SAO PAULO,Samsung,DOMINGO,NOITE,21,HOMEM,ROUBO,Via Publica
VILA DO ENCONTRO,Samsung,SEGUNDA,MADRUGADA,16,MULHER,FURTO,Estabelecimentos Comerciais / Industrias
VILA DO ENCONTRO,Samsung,SEGUNDA,MADRUGADA,46,MULHER,FURTO,Estabelecimentos Comerciais / Industrias
JABAQUARA,Samsung,TERCA,MANHA,55,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,TERCA,NOITE,52,HOMEM,ROUBO,Via Publica
JABAQUARA,Motorola,TERCA,MADRUGADA,19,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,SABADO,MANHA,80,MULHER,ROUBO,Via Publica
VILA CAPELA,Motorola,SABADO,MANHA,49,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,TERCA,NOITE,41,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,TERCA,MANHA,23,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,TERCA,NOITE,33,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,SEXTA,TARDE,34,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,SEXTA,MANHA,81,MULHER,ROUBO,Via Publica
JARDIM PRUDENCIA,Samsung,DOMINGO,TARDE,26,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,TARDE,16,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,SEGUNDA,MADRUGADA,19,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,SEGUNDA,MADRUGADA,29,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,SABADO,NOITE,38,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,SEGUNDA,NOITE,55,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,TARDE,35,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,TARDE,27,MULHER,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,TERCA,NOITE,21,HOMEM,ROUBO,Alimentacao
CIDADE ADEMAR,Motorola,TERCA,MANHA,32,HOMEM,ROUBO,Via Publica
JABAQUARA,Apple,QUARTA,NOITE,44,MULHER,ROUBO,Via Publica
AMERICANOPOLIS,Motorola,QUARTA,NOITE,29,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,QUINTA,NOITE,25,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,SEXTA,MANHA,41,HOMEM,ROUBO,Via Publica
JABAQUARA,Motorola,DOMINGO,MANHA,20,MULHER,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,MANHA,56,MULHER,ROUBO,Via Publica
JABAQUARA,Motorola,DOMINGO,MANHA,19,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,MANHA,52,HOMEM,ROUBO,Via Publica
CIDADE ADEMAR,Samsung,DOMINGO,TARDE,28,MULHER,ROUBO,Via Publica
PARQUE DO LAGO,Samsung,TERCA,TARDE,20,HOMEM,ROUBO,Via Publica
VILA CLARA,Motorola,TERCA,MANHA,19,MULHER,FURTO,Transporte Publico
JABAQUARA,Motorola,SEGUNDA,MADRUGADA,53,MULHER,ROUBO,Via Publica
JARDIM COLINA,Motorola,TERCA,NOITE,58,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,QUINTA,TARDE,55,HOMEM,ROUBO,Via Publica
JABAQUARA,Motorola,QUINTA,NOITE,58,HOMEM,ROUBO,Via Publica
JABAQUARA,Samsung,DOMINGO,NOITE,20,HOMEM,FURTO,Via Publica
LAPA,Outros,SEXTA,TARDE,27,HOMEM,ROUBO,Via Publica
LAPA,LG,DOMINGO,TARDE,52,MULHER,ROUBO,Via Publica
LAPA,LG,QUARTA,TARDE,21,MULHER,FURTO,Via Publica
LAPA,Apple,DOMINGO,MADRUGADA,43,MULHER,ROUBO,Via Publica
LAPA,Outros,DOMINGO,MADRUGADA,19,HOMEM,ROUBO,Via Publica
LAPA,Outros,DOMINGO,MADRUGADA,56,HOMEM,ROUBO,Via Publica
POMPEIA,Samsung,SABADO,NOITE,54,MULHER,ROUBO,Via Publica
LAPA,Samsung,TERCA,TARDE,32,HOMEM,ROUBO,Via Publica
LAPA,Motorola,QUARTA,TARDE,23,HOMEM,ROUBO,Via Publica
POMPEIA,Motorola,QUARTA,NOITE,84,HOMEM,ROUBO,Via Publica
POMPEIA,Motorola,QUARTA,NOITE,20,MULHER,ROUBO,Via Publica
POMPEIA,Apple,QUARTA,NOITE,70,MULHER,ROUBO,Via Publica
LAPA,Samsung,QUARTA,TARDE,15,HOMEM,FURTO,Via Publica
LAPA,Samsung,QUINTA,NOITE,35,HOMEM,ROUBO,Via Publica
PERDIZES,Motorola,QUINTA,NOITE,41,HOMEM,ROUBO,Via Publica
LAPA,Samsung,QUINTA,TARDE,20,MULHER,ROUBO,Via Publica
LAPA,Samsung,SEXTA,TARDE,27,HOMEM,FURTO,Via Publica
LAPA,Apple,SEXTA,NOITE,23,HOMEM,ROUBO,Via Publica
LAPA,Samsung,SABADO,MADRUGADA,41,MULHER,ROUBO,Via Publica
LAPA,Apple,SEXTA,NOITE,38,HOMEM,ROUBO,Via Publica
LAPA,Samsung,DOMINGO,MANHA,38,MULHER,ROUBO,Via Publica
AGUA BRANCA,Samsung,SABADO,TARDE,20,MULHER,ROUBO,Via Publica
LAPA,Xiaomi,DOMINGO,MANHA,45,HOMEM,ROUBO,Via Publica
LAPA,Samsung,DOMINGO,MANHA,43,HOMEM,ROUBO,Via Publica
LAPA,Apple,DOMINGO,MANHA,40,HOMEM,FURTO,Transporte Publico
AGUA BRANCA,Apple,QUINTA,NOITE,56,HOMEM,ROUBO,Via Publica
LAPA,Samsung,SEGUNDA,NOITE,44,MULHER,ROUBO,Via Publica
LAPA,Outros,SEGUNDA,NOITE,84,HOMEM,ROUBO,Via Publica
LAPA,Outros,SEGUNDA,NOITE,45,HOMEM,ROUBO,Via Publica
LAPA,Samsung,SEGUNDA,NOITE,15,HOMEM,ROUBO,Via Publica
LAPA,Samsung,SEGUNDA,NOITE,26,MULHER,ROUBO,Via Publica
VILA ROMANA,Samsung,TERCA,MANHA,40,HOMEM,FURTO,Transporte Publico
LAPA,Apple,SEGUNDA,NOITE,73,HOMEM,ROUBO,Via Publica
LAPA,Motorola,SEGUNDA,NOITE,20,MULHER,ROUBO,Via Publica
LAPA,Apple,SEGUNDA,NOITE,16,HOMEM,ROUBO,Via Publica
LAPA,Apple,QUARTA,TARDE,25,MULHER,ROUBO,Via Publica
VILA ROMANA,Apple,QUARTA,NOITE,51,MULHER,ROUBO,Via Publica
LAPA,Apple,SEXTA,NOITE,55,MULHER,ROUBO,Via Publica
LAPA DE BAIXO,Motorola,QUINTA,MANHA,49,MULHER,FURTO,Transporte Publico
LAPA,Outros,QUINTA,TARDE,75,HOMEM,FURTO,Via Publica
LAPA DE BAIXO,Apple,QUINTA,TARDE,27,HOMEM,ROUBO,Via Publica
LAPA,Apple,QUINTA,NOITE,34,HOMEM,ROUBO,Via Publica
LAPA,Apple,QUINTA,NOITE,20,MULHER,ROUBO,Via Publica
ALTO DA LAPA,Apple,QUARTA,NOITE,57,MULHER,ROUBO,Via Publica
BARRA FUNDA,Apple,SEXTA,TARDE,54,MULHER,ROUBO,Via Publica
LAPA,Samsung,SEXTA,TARDE,54,MULHER,ROUBO,Via Publica
VILA ANGLO BRASILEIRA,Samsung,SEXTA,NOITE,33,HOMEM,ROUBO,Via Publica
VILA ROMANA,Motorola,SABADO,NOITE,20,MULHER,ROUBO,Via Publica
LAPA DE BAIXO,Apple,DOMINGO,TARDE,41,HOMEM,ROUBO,Via Publica
LAPA DE BAIXO,Motorola,SABADO,MADRUGADA,35,HOMEM,ROUBO,Via Publica
LAPA DE BAIXO,Motorola,TERCA,TARDE,29,HOMEM,ROUBO,Via Publica
VILA ROMANA,Samsung,DOMINGO,NOITE,53,HOMEM,FURTO,Via Publica
LAPA,Motorola,QUARTA,MANHA,21,HOMEM,ROUBO,Via Publica
LAPA,Motorola,QUARTA,MANHA,55,HOMEM,ROUBO,Via Publica
LAPA,Motorola,QUARTA,MANHA,28,MULHER,ROUBO,Via Publica
LAPA,Apple,QUARTA,NOITE,83,HOMEM,ROUBO,Via Publica
LAPA,Apple,QUINTA,MANHA,82,HOMEM,ROUBO,Via Publica
LAPA,Motorola,QUINTA,TARDE,27,MULHER,ROUBO,Via Publica
PERDIZES,Motorola,QUINTA,TARDE,69,MULHER,ROUBO,Via Publica
LAPA,Apple,QUARTA,MANHA,28,MULHER,ROUBO,Via Publica
BARRA FUNDA,Xiaomi,SEXTA,MADRUGADA,53,MULHER,ROUBO,Via Publica
LAPA,Samsung,SEXTA,MANHA,27,HOMEM,ROUBO,Via Publica
BARRA FUNDA,Samsung,QUINTA,TARDE,54,MULHER,FURTO,Via Publica
BARRA FUNDA,Samsung,QUINTA,TARDE,26,MULHER,FURTO,Via Publica
LAPA,Apple,SABADO,MADRUGADA,28,MULHER,ROUBO,Via Publica
LAPA,Outros,QUINTA,NOITE,45,MULHER,FURTO,Via Publica
LAPA,Samsung,DOMINGO,TARDE,20,MULHER,FURTO,Via Publica
LAPA,LG,DOMINGO,MADRUGADA,27,MULHER,FURTO,Via Publica
LAPA,Samsung,QUINTA,TARDE,22,HOMEM,ROUBO,Via Publica
LAPA,Samsung,SEXTA,MADRUGADA,19,MULHER,ROUBO,Via Publica
LAPA,Apple,SEGUNDA,TARDE,27,HOMEM,FURTO,Via Publica
ALTO DA LAPA,Samsung,SEXTA,TARDE,18,HOMEM,FURTO,Via Publica
LAPA DE BAIXO,Samsung,QUARTA,TARDE,28,MULHER,ROUBO,Via Publica
LAPA,Apple,QUARTA,TARDE,48,HOMEM,ROUBO,Via Publica
LAPA,Apple,QUINTA,MANHA,19,MULHER,FURTO,Transporte Publico
LAPA,Motorola,SABADO,NOITE,23,HOMEM,ROUBO,Via Publica
VILA ROMANA,Samsung,SEXTA,MADRUGADA,55,MULHER,ROUBO,Via Publica
LAPA,Apple,SEXTA,NOITE,26,MULHER,ROUBO,Via Publica
LAPA,Motorola,SABADO,MANHA,36,HOMEM,FURTO,Transporte Publico
LAPA,Motorola,SABADO,MANHA,21,HOMEM,FURTO,Transporte Publico
LAPA,Outros,QUARTA,TARDE,16,HOMEM,FURTO,Via Publica
LAPA,Samsung,SABADO,NOITE,23,HOMEM,FURTO,Via Publica
LAPA,Apple,SABADO,NOITE,16,HOMEM,ROUBO,Via Publica
LAPA DE BAIXO,Motorola,SEGUNDA,TARDE,22,HOMEM,ROUBO,Transporte Publico
PINHEIROS,Samsung,SEXTA,NOITE,37,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,20,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,32,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,40,MULHER,ROUBO,Via Publica
ALTO DE PINHEIROS,Samsung,SABADO,MADRUGADA,27,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,37,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,23,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,SABADO,MADRUGADA,57,MULHER,ROUBO,Via Publica
ALTO DE PINHEIROS,Apple,SABADO,NOITE,22,HOMEM,ROUBO,Entreterimento
ALTO DE PINHEIROS,Apple,SABADO,NOITE,19,MULHER,ROUBO,Entreterimento
PINHEIROS,Apple,DOMINGO,MADRUGADA,32,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,DOMINGO,MADRUGADA,49,HOMEM,ROUBO,Via Publica
SUMAREZINHO,Apple,SABADO,NOITE,22,HOMEM,ROUBO,Via Publica
JARDIM PAULISTA,Apple,SABADO,NOITE,27,MULHER,ROUBO,Via Publica
VILA MADALENA,Apple,DOMINGO,TARDE,31,HOMEM,ROUBO,Via Publica
VILA MADALENA,Apple,DOMINGO,TARDE,38,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,35,HOMEM,ROUBO,Via Publica
PINHEIROS,Motorola,SEXTA,NOITE,40,MULHER,FURTO,Via Publica
PINHEIROS,Motorola,SABADO,NOITE,31,HOMEM,ROUBO,Via Publica
JARDIM PAULISTA,Samsung,SABADO,MANHA,18,MULHER,FURTO,Alimentacao
SUMAREZINHO,Apple,SEGUNDA,NOITE,33,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,SEXTA,MADRUGADA,18,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,33,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,33,HOMEM,ROUBO,Via Publica
PINHEIROS,Samsung,TERCA,NOITE,19,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,31,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,38,HOMEM,ROUBO,Via Publica
JARDIM PAULISTA,Apple,TERCA,MANHA,40,MULHER,FURTO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,16,HOMEM,ROUBO,Via Publica
PINHEIROS,Samsung,TERCA,NOITE,40,HOMEM,ROUBO,Residencia / Hospedagem
PINHEIROS,Apple,QUARTA,TARDE,35,HOMEM,FURTO,Via Publica
PINHEIROS,Samsung,QUARTA,MANHA,31,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,QUARTA,NOITE,44,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUARTA,NOITE,40,MULHER,ROUBO,Via Publica
JARDIM PAULISTA,Apple,QUARTA,NOITE,56,HOMEM,FURTO,Via Publica
PINHEIROS,Motorola,QUARTA,NOITE,23,HOMEM,ROUBO,Via Publica
PINHEIROS,Samsung,QUARTA,NOITE,58,HOMEM,ROUBO,Via Publica
VILA MADALENA,Apple,DOMINGO,MADRUGADA,42,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,QUARTA,NOITE,25,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,MADRUGADA,40,HOMEM,ROUBO,Via Publica
PINHEIROS,Samsung,TERCA,NOITE,61,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUARTA,NOITE,20,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,QUARTA,NOITE,28,MULHER,ROUBO,Via Publica
PINHEIROS,Samsung,QUINTA,NOITE,16,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,27,MULHER,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,23,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,19,MULHER,FURTO,Via Publica
PINHEIROS,Samsung,TERCA,MADRUGADA,49,MULHER,ROUBO,Via Publica
JARDIM PAULISTA,Samsung,QUINTA,NOITE,29,MULHER,ROUBO,Via Publica
ALTO DE PINHEIROS,Samsung,QUINTA,NOITE,62,MULHER,ROUBO,Via Publica
JARDIM PAULISTA,Apple,QUINTA,NOITE,28,MULHER,ROUBO,Via Publica
JARDIM PAULISTA,Apple,QUINTA,NOITE,45,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,26,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,20,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,QUINTA,NOITE,61,MULHER,FURTO,Via Publica
PINHEIROS,Outros,SABADO,MADRUGADA,40,HOMEM,ROUBO,Via Publica
PINHEIROS,Outros,SABADO,MADRUGADA,48,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,TERCA,NOITE,16,HOMEM,ROUBO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,46,HOMEM,FURTO,Via Publica
PINHEIROS,Apple,SEXTA,NOITE,45,MULHER,FURTO,Transporte Publico
PINHEIROS,Motorola,SABADO,MADRUGADA,38,HOMEM,ROUBO,Via Publica
